lambda,seed,step,lr,lr_state,avg_gate,pct_pruned,delta_pct_pruned,max_layer_delta_pct,would_be_converged,train_orig_ce,train_pruned_ce,train_delta,test_orig_ce,test_pruned_ce,test_delta,gap
0.6,0,200,0.001,pre_decay,0.792380228638649,20.7619771361351,0.0,0.0,False,2.113287763630486,2.298186277999394,-0.18489851436890792,2.132129606178931,2.3045208204121357,-0.1723912142332047,-0.012507300135703225
0.6,0,400,0.001,pre_decay,0.75727847404778,24.272152595221996,3.510175459086895,22.04938530921936,False,2.113287763630486,2.303691194921463,-0.19040343129097703,2.132129606178931,2.3079291959364805,-0.1757995897575495,-0.01460384153342753
0.6,0,600,0.001,pre_decay,0.7415924333035946,25.84075666964054,1.5686040744185448,17.98270344734192,False,2.113287763630486,2.315501905774619,-0.20221414214413302,2.132129606178931,2.324006379781984,-0.19187677360305289,-0.010337368541080139
0.6,0,800,0.001,pre_decay,0.7822745461016893,21.772545389831066,-4.068211279809475,30.07115125656128,False,2.113287763630486,2.2686276991712244,-0.15533993554073833,2.132129606178931,2.268524506566105,-0.13639490038717383,-0.018945035153564493
0.6,0,1000,0.001,pre_decay,0.7726745940744877,22.73254059255123,0.9599952027201653,19.90792155265808,False,2.113287763630486,2.278888582227211,-0.16560081859672504,2.132129606178931,2.2808492986981244,-0.14871969251919337,-0.016881126077531672
0.6,0,1200,0.001,pre_decay,0.7394910883158445,26.050891168415546,3.318350575864315,20.1590359210968,False,2.113287763630486,2.313142531199318,-0.1998547675688318,2.132129606178931,2.3165693234204268,-0.18443971724149577,-0.015415050327336033
0.6,0,1400,0.001,pre_decay,0.7455858886241913,25.44141113758087,-0.6094800308346748,17.41768717765808,False,2.113287763630486,2.29650629445332,-0.1832185308228338,2.132129606178931,2.2925732368998424,-0.1604436307209114,-0.022774900101922402
0.6,0,1600,0.001,pre_decay,0.7652370221912861,23.47629778087139,-1.9651133567094803,22.12611436843872,False,2.113287763630486,2.261144479343101,-0.14785671571261494,2.132129606178931,2.2620342979264447,-0.12990469174751373,-0.017952023965101205
0.6,0,1800,0.001,pre_decay,0.7468937840312719,25.310621596872807,1.8343238160014153,22.45396375656128,False,2.113287763630486,2.296214248312028,-0.1829264846815417,2.132129606178931,2.300666045574177,-0.16853643939524598,-0.014390045286295727
0.6,0,2000,0.001,pre_decay,0.7344535086303949,26.554649136960506,1.2440275400877,23.08872938156128,False,2.113287763630486,2.305870593096028,-0.19258282946554184,2.132129606178931,2.3011861379586374,-0.16905653177970636,-0.023526297685835473
0.6,0,2200,0.001,pre_decay,0.7086029425263405,29.13970574736595,2.585056610405445,39.86467719078064,False,2.113287763630486,2.340778381477015,-0.22749061784652902,2.132129606178931,2.346591305786611,-0.2144616996076798,-0.013028918238849219
0.6,0,2400,0.001,pre_decay,0.7282104827463627,27.17895172536373,-1.9607540220022202,25.50223469734192,False,2.113287763630486,2.319956533346022,-0.20666876971553583,2.132129606178931,2.3112054222686167,-0.1790758160896857,-0.027592953625850125
0.6,0,2600,0.00041633128829033424,decaying,0.7241494655609131,27.58505344390869,0.40610171854496,15.478515625,False,2.113287763630486,2.30213313910119,-0.188845375470704,2.132129606178931,2.2981140128936612,-0.16598440671473025,-0.022860968755973765
0.6,0,2800,0.0001,post_decay,0.7194105181843042,28.058948181569576,0.47389473766088486,9.765625,False,2.113287763630486,2.3003936180169755,-0.1871058543864894,2.132129606178931,2.2921715324555745,-0.1600419262766435,-0.027063928109845925
0.6,0,3000,0.0001,post_decay,0.7176644746214151,28.233552537858486,0.1746043562889099,6.940573453903198,False,2.113287763630486,2.296491352872216,-0.18320358924172986,2.132129606178931,2.292999265017458,-0.16086965883852722,-0.02233393040320264
0.6,0,3200,0.0001,post_decay,0.7228633668273687,27.713663317263126,-0.5198892205953598,7.861328125,False,2.113287763630486,2.2843821959895236,-0.17109443235903754,2.132129606178931,2.285667372616785,-0.1535377664378541,-0.017556665921183434
0.6,0,3400,0.0001,post_decay,0.7158900946378708,28.41099053621292,0.6973272189497948,8.607697486877441,True,2.113287763630486,2.299496337684093,-0.18620857405360702,2.132129606178931,2.2933390147733834,-0.16120940859445243,-0.024999165459154593
